Street,City,State,ZIP,Phone,Website,Lat,Long
1154 Professional Dr.,Perrysburg,OH,43551,4198720000,https://www.wyndhamhotels.com/laquinta/perrysburg-ohio/la-quinta-inn-toledo-perrysburg/overview,41.549349018163,-83.605852966945
11029 Dowlin Dr,Cincinnati,OH,45241,5137710300,https://www.wyndhamhotels.com/laquinta/cincinnati-ohio/la-quinta-cincinnati-sharonville/overview,39.272002982568,-84.439011041279
268 E. Highland Road,Macedonia,OH,44056,3304685400,https://www.wyndhamhotels.com/laquinta/macedonia-ohio/la-quinta-cleveland-macedonia/overview,41.29880601135,-81.516920002884
6161 Quarry Ln.,Independence,OH,44131,2164471133,https://www.wyndhamhotels.com/laquinta/independence-ohio/la-quinta-inn-cleveland-independence/overview,41.393769998752,-81.648865994834
3304 Milan Rd.,Sandusky,OH,44870,4193700315,https://www.wyndhamhotels.com/laquinta/sandusky-ohio/la-quinta-inn-sandusky-near-cedar-point/overview,41.427885979148,-82.681388977301
3962 Jackpot Rd.,Grove City,OH,43123,6145396200,https://www.wyndhamhotels.com/laquinta/grove-city-ohio/la-quinta-columbus-grove-city/overview,39.881176990402,-83.045289974215
5510 Trabue Rd.,Columbus,OH,43228,6148788844,https://www.wyndhamhotels.com/laquinta/columbus-ohio/la-quinta-columbus-west-hilliard/overview,39.980937018982,-83.146171962445
2613 S Vista Avenue,Boise,ID,83705,2083880800,https://www.wyndhamhotels.com/laquinta/boise-idaho/la-quinta-boise-airport/overview,43.578560000089,-116.214512026037
1440 Bench Rd.,Pocatello,ID,83201,2082347500,https://www.wyndhamhotels.com/laquinta/pocatello-idaho/la-quinta-pocatello/overview,42.900310015725,-112.432770986311
7965 W Emerald St,Boise,ID,83704,2083787000,https://www.wyndhamhotels.com/laquinta/boise-idaho/la-quinta-boise-towne-square/overview,43.610425020387,-116.281171960887
2501 S 25th E,Ammon,ID,83406,2085522500,https://www.wyndhamhotels.com/laquinta/ammon-idaho/la-quinta-idaho-falls-ammon/overview,43.475453999581,-111.98179802484
333 Ironwood Drive,Coeur DAlene,ID,83814,2082861224,https://www.wyndhamhotels.com/laquinta/coeur-dalene-idaho/la-quinta-coeur-dalene/overview,47.69692698852,-116.790602997314
185 Warbonnet Dr.,Moscow,ID,83843,2088825365,https://www.wyndhamhotels.com/laquinta/moscow-idaho/la-quinta-moscow-pullman/overview,46.734349018305,-117.039392970986
800 S Allen Street,Meridian,ID,83642,2082882100,https://www.wyndhamhotels.com/laquinta/meridian-idaho/la-quinta-meridian-idaho/overview,43.597671326062,-116.356493419202
901 Specht Avenue,Caldwell,ID,83605,2086140256,https://www.wyndhamhotels.com/laquinta/caldwell-idaho/la-quinta-inn-caldwell/overview,43.661804997205,-116.661406856338
539 Pole Line Road,Twin Falls,ID,83301,2087369600,https://www.wyndhamhotels.com/laquinta/twin-falls-idaho/la-quinta-twin-falls/overview,42.592826016523,-114.468750019776
7210 Saddlerack Street,Knoxville,TN,37914,8656335100,https://www.wyndhamhotels.com/laquinta/knoxville-tennessee/la-quinta-knoxville-east/overview,35.998801982961,-83.774825010344
7051 McCutcheon Road,Chattanooga,TN,37421,4238992300,https://www.wyndhamhotels.com/laquinta/chattanooga-tennessee/la-quinta-chattanooga-hamilton-place/overview,35.046786007028,-85.154883994327
6650 Ringgold Road,East Ridge,TN,37412,4237603120,https://www.wyndhamhotels.com/laquinta/east-ridge-tennessee/la-quinta-chattanooga-east-ridge/overview,34.98939901357,-85.20073099304
12400 Hwy 72 North,Loudon,TN,37774,8656570050,https://www.wyndhamhotels.com/laquinta/loudon-tennessee/la-quinta-loudon/overview,35.733130982021,-84.389911025944
1236 Primacy Parkway,Memphis,TN,38119,9013740330,https://www.wyndhamhotels.com/laquinta/memphis-tennessee/la-quinta-memphis-primacy-parkway/overview,35.097913018008,-89.86185404
1317 Kirby Rd.,Knoxville,TN,37909,8652486768,https://www.wyndhamhotels.com/laquinta/knoxville-tennessee/la-quinta-knoxville-central-papermill/overview,35.945839223803,-83.999498548697
531 Donelson Pike,Nashville,TN,37214,6158853100,https://www.wyndhamhotels.com/laquinta/nashville-tennessee/la-quinta-nashville-airport/overview,36.146337015622,-86.665320967634
130 Interstate Drive NW,Cleveland,TN,37312,4238137300,https://www.wyndhamhotels.com/laquinta/cleveland-tennessee/la-quinta-cleveland-tn/overview,35.19400500003,-84.88982399222
126 Cusick Road,Alcoa,TN,37701,8655186365,https://www.wyndhamhotels.com/laquinta/alcoa-tennessee/la-quinta-knoxville-airport/overview,35.811586014839,-83.982448020942
7534 Conner Rd.,Powell,TN,37849,8659477500,https://www.wyndhamhotels.com/laquinta/powell-tennessee/la-quinta-knoxville-north-i-75/overview,36.051514011832,-83.99838797003
2537 Highwood Blvd.,Smyrna,TN,37167,6152208845,https://www.wyndhamhotels.com/laquinta/smyrna-tennessee/la-quinta-smyrna-tn-nashville/overview,35.969469009884,-86.568928997297
310 Union Ave.,Memphis,TN,38103,9015222383,https://www.wyndhamhotels.com/laquinta/memphis-tennessee/la-quinta-memphis-downtown/overview,35.14162099694,-90.046330005883
120 S Cartwright Crt,Goodlettsville,TN,37072,6158511891,https://www.wyndhamhotels.com/laquinta/goodlettsville-tennessee/la-quinta-goodlettsville-nashville/overview,36.322343990357,-86.706238988184
311 Browns Ferry Rd.,Chattanooga,TN,37419,4235514100,https://www.wyndhamhotels.com/laquinta/chattanooga-tennessee/la-quinta-chattanooga-lookout-mtn/overview,35.030333001646,-85.363011008763
10150 Airport Parkway,Kingsport,TN,37663,4233230500,https://www.wyndhamhotels.com/laquinta/kingsport-tennessee/la-quinta-kingsport-tricities-airport/overview,36.504597997528,-82.431882015631
4311 Sidco Drive,Nashville,TN,37204,6158346900,https://www.wyndhamhotels.com/laquinta/nashville-tennessee/la-quinta-inn-nashville-south/overview,36.084141994866,-86.762472003122
2839 New Brunswick Rd.,Memphis,TN,38133,9013772772,https://www.wyndhamhotels.com/laquinta/memphis-tennessee/la-quinta-memphis-wolfchase/overview,35.20327898916,-89.778539012083
140 Dixie Ave.,Lebanon,TN,37090,6154701001,https://www.wyndhamhotels.com/laquinta/lebanon-tennessee/la-quinta-lebanon/overview,36.181297011758,-86.301786008431
2428 Winfield Dunn Pkwy,Sevierville,TN,37764,8659333339,https://www.wyndhamhotels.com/laquinta/sevierville-tennessee/la-quinta-sevierville-kodak/overview,35.942220993313,-83.582937011301
2370 North Highland,Jackson,TN,38305,7316641800,https://www.wyndhamhotels.com/laquinta/jackson-tennessee/la-quinta-jackson/overview,35.668801006707,-88.828064971058
4207 Franklin Common Crt.,Franklin,TN,37067,6157917700,https://www.wyndhamhotels.com/laquinta/franklin-tennessee/la-quinta-nashville-franklin/overview,35.91150001898,-86.823493012611
2345 Atrium Way,Nashville,TN,37214,6157030012,https://www.wyndhamhotels.com/laquinta/nashville-tennessee/la-quinta-nashville-airport-opryland/overview,36.155167015342,-86.691167990999
1131 S. Jefferson Ave.,Cookeville,TN,38501,9316505330,https://www.wyndhamhotels.com/laquinta/cookeville-tennessee/la-quinta-cookeville/overview,36.13292001939,-85.504732982025
219 Emert St.,Pigeon Forge,TN,37863,8654293010,https://www.wyndhamhotels.com/laquinta/pigeon-forge-tennessee/la-quinta-inn-and-suites-pigeon-forge-dollywood/overview,35.78217098293,-83.552744976968
2979 Millbranch Rd.,Memphis,TN,38116,9017919200,https://www.wyndhamhotels.com/laquinta/memphis-tennessee/la-quinta-memphis-airport-graceland/overview,35.067618011994,-90.007493966263
125 Community Center Drive,Pigeon Forge,TN,37863,8659086633,https://www.wyndhamhotels.com/laquinta/pigeon-forge-tennessee/la-quinta-pigeon-forge/overview,35.806317988693,-83.579879963575
5000 New Country Dr.,Hixson,TN,37343,4233082333,https://www.wyndhamhotels.com/laquinta/hixson-tennessee/la-quinta-chattanooga-north-hixson/overview,35.120419014767,-85.240951974523
251 Holiday Dr.,Clarksville,TN,37040,9319060606,https://www.wyndhamhotels.com/laquinta/clarksville-tennessee/la-quinta-clarksville/overview,36.595885011645,-87.280490969904
315 Interstate Drive,Nashville,TN,37213,6152084186,https://www.wyndhamhotels.com/laquinta/nashville-tennessee/la-quinta-inn-and-suites-nashville-downtown-stadium/overview,36.167741001662,-86.766255007482
120 Hospitality Blvd,Manchester,TN,37355,9314504005,https://www.wyndhamhotels.com/laquinta/manchester-tennessee/la-quinta-inn-and-suites-manchester-arnold-afb/overview,35.458306020805,-86.047503960341
1225 Cowart Street,Chattanooga,TN,37402,4234179080,https://www.wyndhamhotels.com/laquinta/chattanooga-tennessee/la-quinta-inn-suites-chattanooga-downtown-south/overview,35.040165015981,-85.308931975304
2051 Consulate Dr.,Orlando,FL,32837,4072400500,https://www.wyndhamhotels.com/laquinta/orlando-florida/la-quinta-orlando-south/overview,28.428988004303,-81.405746965392
4686 Lenoir Avenue South,Jacksonville,FL,32216,9042960703,https://www.wyndhamhotels.com/laquinta/jacksonville-florida/la-quinta-jacksonville-butler-blvd/overview,30.247985003632,-81.597544020786
3 Miracle Strip Parkway SW,Fort Walton Beach,FL,32548,8502441500,https://www.wyndhamhotels.com/laquinta/fort-walton-beach-florida/la-quinta-fort-walton-beach/overview,30.404567001576,-86.614013997193
999 West Cypress Creek Road,Fort Lauderdale,FL,33309,9544917666,https://www.wyndhamhotels.com/laquinta/fort-lauderdale-florida/la-quinta-ft-lauderdale-cypress-creek/overview,26.20328969124,-80.157763592819
7401 N.W. 36th Street,Miami,FL,33166,3055999902,https://www.wyndhamhotels.com/laquinta/miami-florida/la-quinta-inn-miami-airport-north/overview,25.810035996051,-80.316831041275
816 N. Atlantic Ave.,Daytona Beach,FL,32118,3869440060,https://www.wyndhamhotels.com/laquinta/daytona-beach-florida/la-quinta-oceanfront-daytona-beach/overview,29.239763002489,-81.013738010551
1275 N. Atlantic Avenue,Cocoa Beach,FL,32931,3217832252,https://www.wyndhamhotels.com/laquinta/cocoa-beach-florida/la-quinta-inn-cocoa-beach-port-canaveral/overview,28.333249990052,-80.611036010371
2905 North Monroe,Tallahassee,FL,32303,8503857172,https://www.wyndhamhotels.com/laquinta/tallahassee-florida/la-quinta-inn-tallahassee-north/overview,30.482006985919,-84.305261012309
1024 Lakeland Park Center Drive,Lakeland,FL,33809,8638592866,https://www.wyndhamhotels.com/laquinta/lakeland-florida/la-quinta-lakeland-west/overview,28.087486009154,-81.970948000425
1030 E. 23rd Street,Panama City,FL,32405,8509140022,https://www.wyndhamhotels.com/laquinta/panama-city-florida/la-quinta-panama-city/overview,30.189025984234,-85.642244976779
11805 Research Parkway,Orlando,FL,32826,4077376075,https://www.wyndhamhotels.com/laquinta/orlando-florida/la-quinta-orlando-ucf/overview,28.588761998615,-81.207259977799
4315 Lakeland Park Drive,Lakeland,FL,33809,8638150606,https://www.wyndhamhotels.com/laquinta/lakeland-florida/la-quinta-lakeland-east/overview,28.09689800632,-81.953751017318
8504 Universal Boulevard,Orlando,FL,32819,4073451365,https://www.wyndhamhotels.com/laquinta/orlando-florida/la-quinta-orlando-i-drive-conv-center/overview,28.441150020082,-81.468712995513
7500 US Hwy 19 N,Pinellas Park,FL,33781,7275455611,https://www.wyndhamhotels.com/laquinta/pinellas-park-florida/la-quinta-inn-tampa-bay-pinellas-park-clearwater/overview,27.840131981224,-82.685148009418
7115 Coastal Palms Boulevard,Panama City Beach,FL,32408,8502343133,https://www.wyndhamhotels.com/laquinta/panama-city-beach-florida/la-quinta-pcb-coastal-palms/overview,30.174386990338,-85.761552986578
9202 N 30th St.,Tampa,FL,33612,8135862365,https://www.wyndhamhotels.com/laquinta/tampa-florida/la-quinta-inn-tampa-near-busch-gardens/overview,28.033673017301,-82.427011962248
3100 N. University Dr.,Coral Springs,FL,33065,9543442200,https://www.wyndhamhotels.com/laquinta/coral-springs-florida/la-quinta-coral-springs-south/overview,26.268403011499,-80.250950958697
3701 East Fowler Ave,Tampa,FL,33612,8139107500,https://www.wyndhamhotels.com/laquinta/tampa-florida/la-quinta-usf-near-busch-gardens/overview,28.05358900598,-82.418100993344
7931 Daetwyler Drive,Orlando,FL,32812,4078579215,https://www.wyndhamhotels.com/laquinta/orlando-florida/la-quinta-inn-orlando-airport-west/overview,28.452065982135,-81.33773502956
100 Southwest 12th Ave.,Deerfield Beach,FL,33442,9546370458,https://www.wyndhamhotels.com/laquinta/deerfield-beach-florida/la-quinta-deerfield-beach-i-95/overview,26.31618501447,-80.119497990291
13600 NW 2nd St.,Sunrise,FL,33325,9548459929,https://www.wyndhamhotels.com/laquinta/sunrise-florida/la-quinta-sunrise/overview,26.12339298526,-80.33185702764
8730 N.W. 27th St,Miami,FL,33172,7863104298,https://www.wyndhamhotels.com/laquinta/miami-florida/la-quinta-miami-airport-west/overview,25.798952018748,-80.338721973979
8101 Peters Road,Plantation,FL,33324,9544766047,https://www.wyndhamhotels.com/laquinta/plantation-florida/la-quinta-ft-lauderdale-plantation/overview,26.106479017114,-80.255351038769
4115 US Hwy. 27 South,Sebring,FL,33870,8635937488,https://www.wyndhamhotels.com/laquinta/sebring-florida/la-quinta-sebring/overview,27.460514999675,-81.431370024305
2620 North 26th Avenue,Hollywood,FL,33020,9549222295,https://www.wyndhamhotels.com/laquinta/hollywood-florida/la-quinta-ft-lauderdale-airport/overview,26.037831020559,-80.159550998434
1060 Greenwood Boulevard,Lake Mary,FL,32746,4078059901,https://www.wyndhamhotels.com/laquinta/lake-mary-florida/la-quinta-orlando-lake-mary/overview,28.748609669855,-81.36458234925
3530 S.W. 36th Avenue,Ocala,FL,34474,3528611137,https://www.wyndhamhotels.com/laquinta/ocala-florida/la-quinta-ocala/overview,29.150357893272,-82.183157169345
9521 Market Place Rd.,Fort Myers,FL,33912,9415850973,https://www.wyndhamhotels.com/laquinta/fort-myers-florida/la-quinta-inn-and-suites-fort-myers-i-75/overview,26.54983622327,-81.797549725416
28600 Trails Edge Boulevard,Bonita Springs,FL,34134,2394959255,https://www.wyndhamhotels.com/laquinta/bonita-springs-florida/la-quinta-bonita-springs-naples-north/overview,26.320191228911,-81.806947682894
34 Fishermans Way,Jupiter,FL,33477,5612951784,https://www.wyndhamhotels.com/laquinta/jupiter-florida/la-quinta-inn-jupiter/overview,26.93544098499,-80.086717037524
3501 NW 42nd Ave.,Miami,FL,33142,3058711777,https://www.wyndhamhotels.com/laquinta/miami-florida/la-quinta-miami-airport-east/overview,25.805846008382,-80.262258984271
351 W. Hillsboro Boulevard,Deerfield Beach,FL,33441,7542123491,https://www.wyndhamhotels.com/laquinta/deerfield-beach-florida/la-quinta-east-deerfield-beach-boca-raton/overview,26.319926989414,-80.109417997352
4811 U.S. hwy. 301 N,Tampa,FL,33610,8136260885,https://www.wyndhamhotels.com/laquinta/tampa-florida/la-quinta-tampa-fairgrounds-casino/overview,27.988615642958,-82.358755385356
2655 Crossroads Pkwy,Fort Pierce,FL,34945,7722325088,https://www.wyndhamhotels.com/laquinta/fort-pierce-florida/la-quinta-ft-pierce/overview,27.417463994314,-80.396706974319
1791 Dunlawton Ave,Port Orange,FL,32129,3867563440,https://www.wyndhamhotels.com/laquinta/port-orange-florida/la-quinta-port-orange-daytona/overview,29.107665004724,-81.028080033617
17710 W. Panama CTY,Panama City Beach,FL,32413,8504831158,https://www.wyndhamhotels.com/laquinta/panama-city-beach-florida/la-quinta-pcb-pier-park-area/overview,30.236809730792,-85.905191847593
10821 Caribbean Boulevard,Miami,FL,33189,3059096883,https://www.wyndhamhotels.com/laquinta/miami-florida/la-quinta-miami-cutler-bay/overview,25.579410989573,-80.366356019101
7200 George T. Edwards Dr.,Melbourne,FL,32940,3212429400,https://www.wyndhamhotels.com/laquinta/melbourne-florida/la-quinta-melbourne-viera/overview,28.231639991622,-80.721421987154
185 Bedzel Circle,Naples,FL,34104,2393528400,https://www.wyndhamhotels.com/laquinta/naples-florida/la-quinta-naples-east-i-75/overview,26.156648982389,-81.687714020576
13651 NW 2nd Street,Sunrise,FL,33325,9548461200,https://www.wyndhamhotels.com/laquinta/sunrise-florida/la-quinta-sawgrass/overview,26.124448015413,-80.331481015464
4620 W Gandy Blvd.,Tampa,FL,33611,8138356262,https://www.wyndhamhotels.com/laquinta/tampa-florida/la-quinta-tampa-bay-area-tampa-south/overview,27.893003014798,-82.52359302832
250 Outlet Mall Blvd.,St. Augustine,FL,32084,9042092580,https://www.wyndhamhotels.com/laquinta/st-augustine-florida/la-quinta-st-augustine/overview,29.918617992624,-81.407765998229
5621 Major Boulevard,Orlando,FL,32819,4073133100,https://www.wyndhamhotels.com/laquinta/orlando-florida/la-quinta-orlando-universal-area/overview,28.481242004075,-81.452832977033
5727 N Federal Highway,Fort Lauderdale,FL,33308,9544912500,https://www.wyndhamhotels.com/laquinta/fort-lauderdale-florida/la-quinta-by-wyndham-ft-lauderdale-pompano-beach/overview,26.198951986711,-80.110896984167
5981 Okeechobee Blvd.,West Palm Beach,FL,33417,5616973388,https://www.wyndhamhotels.com/laquinta/west-palm-beach-florida/la-quinta-inn-west-palm-beach-florida-turnpike/overview,26.708118993187,-80.134841986063
5070 FL 7,Fort Lauderdale,FL,33319,9544846909,https://www.wyndhamhotels.com/laquinta/fort-lauderdale-florida/la-quinta-fort-lauderdale-tamarac/overview,26.188190000219,-80.202890969907
20091 Summerlin Road,Fort Myers,FL,33908,9412825875,https://www.wyndhamhotels.com/laquinta/fort-myers-florida/la-quinta-inn-and-suites-ft-myers-sanibel-gateway/overview,26.492873144566,-81.969051259555
1803 North Tamiami Trail,Sarasota,FL,34234,9414870834,https://www.wyndhamhotels.com/laquinta/sarasota-florida/la-quinta-sarasota-downtown/overview,27.353676831049,-82.547626124019
1910 Palm Beach Lakes Blvd.,West Palm Beach,FL,33409,5616898540,https://www.wyndhamhotels.com/laquinta/west-palm-beach-florida/la-quinta-west-palm-beach-airport/overview,26.716581991276,-80.090630967212
7925 NW 154th St.,Miami,FL,33016,3058218274,https://www.wyndhamhotels.com/laquinta/miami-florida/la-quinta-miami-lakes/overview,25.914015013685,-80.329377995957
3800 W. Commercial Blvd.,Fort Lauderdale,FL,33309,9544857900,https://www.wyndhamhotels.com/laquinta/fort-lauderdale-florida/la-quinta-inn-ft-lauderdale-tamarac-east/overview,26.185648984362,-80.19982797103
1555 5th Avenue South,Naples,FL,34102,2397480065,https://www.wyndhamhotels.com/laquinta/naples-florida/la-quinta-naples-downtown/overview,26.139629988996,-81.783396965723
7901 SW 6th Street,Plantation,FL,33324,9544593504,https://www.wyndhamhotels.com/laquinta/plantation-florida/la-quinta-plantation-at-sw-6th-st/overview,26.11431198945,-80.257240990297
3826 W. Waters Ave.,Tampa,FL,33614,8134909090,https://www.wyndhamhotels.com/laquinta/tampa-florida/la-quinta-tampa-central/overview,28.024305989046,-82.506382969444
7160 North Frontage Road,Orlando,FL,32812,4072405000,https://www.wyndhamhotels.com/laquinta/orlando-florida/la-quinta-orlando-airport-north/overview,28.458987003406,-81.313594980777
5922 I-10,Pensacola,FL,32514,8504740411,https://www.wyndhamhotels.com/laquinta/pensacola-florida/la-quinta-inn-pensacola/overview,30.503068195678,-87.207599252743
4730 W Spruce St,Tampa,FL,33607,8132870440,https://www.wyndhamhotels.com/laquinta/tampa-florida/la-quinta-inn-tampa-airport-stadium-westshore/overview,27.959075001049,-82.525813981204
21338 U.S. 19 N,Clearwater,FL,33765,7277991565,https://www.wyndhamhotels.com/laquinta/clearwater-florida/la-quinta-inn-clearwater-central/overview,27.966326981767,-82.731200029483
3301 Ulmerton Rd,Clearwater,FL,33762,7274917934,https://www.wyndhamhotels.com/laquinta/clearwater-florida/la-quinta-st-pete-clearwater-airport/overview,27.894842004355,-82.67838599285
3701 N University Drive,Coral Springs,FL,33065,9547539000,https://www.wyndhamhotels.com/laquinta/coral-springs-florida/la-quinta-inn-and-suites-coral-springs-university-dr/overview,26.275705996098,-80.249612033483
310 Grand Regency Blvd,Brandon,FL,33510,8136430574,https://www.wyndhamhotels.com/laquinta/brandon-florida/la-quinta-tampa-brandon-regency-park/overview,27.943613993909,-82.327333028581
3199 Hartley Rd.,Jacksonville,FL,32257,9042689999,https://www.wyndhamhotels.com/laquinta/jacksonville-florida/la-quinta-jacksonville-mandarin/overview,30.183747983623,-81.626677001653
602 S Falkenburg Rd.,Tampa,FL,33619,8133242425,https://www.wyndhamhotels.com/laquinta/tampa-florida/la-quinta-tampa-brandon-west/overview,27.944582983826,-82.334167967706
5825 International Dr.,Orlando,FL,32819,4073514100,https://www.wyndhamhotels.com/laquinta/orlando-florida/la-quinta-inn-orlando-international-drive-north/overview,28.462860993325,-81.45982700468
1 Hendry Avenue,Cocoa Beach,FL,32931,3217843126,https://www.wyndhamhotels.com/laquinta/cocoa-beach-florida/la-quinta-cocoa-beach-oceanfront/overview,28.368357004769,-80.602872036678
5000 Lake Boulevard,Clearwater,FL,33760,7272999800,https://www.wyndhamhotels.com/laquinta/clearwater-florida/la-quinta-clearwater-south/overview,27.866808016722,-82.702495028592
17301 Dona Michelle Dr.,Tampa,FL,33647,8139717676,https://www.wyndhamhotels.com/laquinta/tampa-florida/la-quinta-tampa-north-i-75/overview,28.123484020179,-82.37099796644
6638 4th Street N,St. Petersburg,FL,33702,7275251800,https://www.wyndhamhotels.com/laquinta/st-petersburg-florida/la-quinta-st-petersburg-northeast/overview,27.833508014601,-82.639102024324
908 NW 69 Terrace,Gainesville,FL,32605,3523635704,https://www.wyndhamhotels.com/laquinta/gainesville-florida/la-quinta-gainesville-fl/overview,29.661338995053,-82.416851000123
12839 Hwy 98 W,Miramar Beach,FL,32550,8502796500,https://www.wyndhamhotels.com/laquinta/miramar-beach-florida/la-quinta-miramar-beach-destin/overview,30.384184015162,-86.385979962715
165 NW Cali Drive,Lake City,FL,32055,3864005752,https://www.wyndhamhotels.com/laquinta/lake-city-florida/la-quinta-inn-and-suite-lake-city/overview,30.181734985757,-82.68492798446
11545 International Drive,Orlando,FL,32821,4079101365,https://www.wyndhamhotels.com/laquinta/orlando-florida/la-quinta-inn-and-suites-orlando-idrive-theme-parks/overview,28.397295986487,-81.461147992621
6323 Ritchie Hwy,Glen Burnie,MD,21061,4106364300,https://www.wyndhamhotels.com/laquinta/glen-burnie-maryland/la-quinta-baltimore-south-glen-burnie/overview,39.202957013251,-76.61322702496
2112B Emmorton Park Rd.,Edgewood,MD,21040,4106766969,https://www.wyndhamhotels.com/laquinta/edgewood-maryland/la-quinta-inn-suites-bel-air-i-95-exit-77a/overview,39.453413015908,-76.309948980953
200 W. Saratoga St.,Baltimore,MD,21201,4104495444,https://www.wyndhamhotels.com/laquinta/baltimore-maryland/la-quinta-baltimore-downtown/overview,39.293126007213,-76.618317019482
22769 Three Notch Road,California,MD,20619,3016789847,https://www.wyndhamhotels.com/laquinta/california-maryland/la-quinta-lexington-park-patuxent/overview,38.292234986225,-76.497159961843
11770 Business Park Dr.,Waldorf,MD,20601,3016450022,https://www.wyndhamhotels.com/laquinta/waldorf-maryland/la-quinta-inn-waldorf/overview,38.639860003553,-76.898458999069
55 Hampton Park Blvd.,Capitol Heights,MD,20743,3019714995,https://www.wyndhamhotels.com/laquinta/capitol-heights-maryland/la-quinta-dc-metro-capital-beltway/overview,38.888731491234,-76.853816815118
106 32nd St.,Ocean City,MD,21842,4102895762,https://www.wyndhamhotels.com/laquinta/ocean-city-maryland/la-quinta-ocean-city/overview,38.36103100719,-75.072892976493
4 Philadelphia Ct.,Baltimore,MD,21237,4105748100,https://www.wyndhamhotels.com/laquinta/baltimore-maryland/la-quinta-baltimore-n-white-marsh/overview,39.338336987113,-76.490591986333
1734 W Nursery Road,Linthicum,MD,21090,4108592333,https://www.wyndhamhotels.com/laquinta/linthicum-maryland/la-quinta-baltimore-bwi-airport/overview,39.197263982704,-76.684704039565
7300 Crestmount Road,Jessup,MD,20794,4107991500,https://www.wyndhamhotels.com/laquinta/jessup-maryland/la-quinta-columbia-fort-meade/overview,39.171398016238,-76.788849018881
793 W Bel Air Ave.,Aberdeen,MD,21001,4106183009,https://www.wyndhamhotels.com/laquinta/aberdeen-maryland/la-quinta-aberdeen-apg/overview,39.52358400427,-76.188080970285
304 Belle Hill Rd.,Elkton,MD,21921,4106209494,https://www.wyndhamhotels.com/laquinta/elkton-maryland/la-quinta-newark-elkton/overview,39.63732299378,-75.803301993666
300 South Salisbury Blvd.,Salisbury,MD,21801,4109942729,https://www.wyndhamhotels.com/laquinta/salisbury-maryland/la-quinta-salisbury/overview,38.364113996906,-75.596776006556
570 Raptor road,Fruita,CO,81521,9708588850,https://www.wyndhamhotels.com/laquinta/fruita-colorado/la-quinta-fruita/overview,39.152830005229,-108.739451984288
600 Wapiti Court,Rifle,CO,81650,9703613390,https://www.wyndhamhotels.com/laquinta/rifle-colorado/la-quinta-rifle/overview,39.524058000894,-107.773014021932
8155 N Academy Blvd.,Colorado Springs,CO,80920,7198886167,https://www.wyndhamhotels.com/laquinta/colorado-springs-colorado/la-quinta-colorado-springs-north/overview,38.95056998774,-104.804097984361
2761 Crossroads Boulevard,Grand Junction,CO,81506,9702412929,https://www.wyndhamhotels.com/laquinta/grand-junction-colorado/la-quinta-grand-junction/overview,39.114585979429,-108.541063986971
4801 North Elizabeth Street,Pueblo,CO,81008,7195423500,https://www.wyndhamhotels.com/laquinta/pueblo-colorado/la-quinta-pueblo/overview,38.323866989614,-104.616946012069
125 Mercury Village Dr.,Durango,CO,81303,9702598400,https://www.wyndhamhotels.com/laquinta/durango-colorado/la-quinta-durango/overview,37.239758003149,-107.869317982285
4460 Peoria Street,Denver,CO,80239,3033732525,https://www.wyndhamhotels.com/laquinta/denver-colorado/la-quinta-denver-gateway-park/overview,39.777060006641,-104.845725030101
4385 Sinton Road,Colorado Springs,CO,80907,7195285060,https://www.wyndhamhotels.com/laquinta/colorado-springs-colorado/la-quinta-inn-colorado-springs-garden-of-the-gods/overview,38.895509014323,-104.828321013985
3301 Youngfield Service Road,Golden,CO,80401,3032795565,https://www.wyndhamhotels.com/laquinta/golden-colorado/la-quinta-inn-denver-golden/overview,39.764329991194,-105.144492017638
6801 Tower Rd,Denver,CO,80249,3033710888,https://www.wyndhamhotels.com/laquinta/denver-colorado/la-quinta-denver-airport-dia/overview,39.82059598892,-104.773050995904
8701 Turnpike Drive,Westminster,CO,80031,3034259099,https://www.wyndhamhotels.com/laquinta/westminster-colorado/la-quinta-inn-denver-westminster/overview,39.853349993868,-105.051897971449
2750 Geyser Dr,Colorado Springs,CO,80906,7195274788,https://www.wyndhamhotels.com/laquinta/colorado-springs-colorado/la-quinta-colorado-springs-south-ap/overview,38.791524003628,-104.798044992982
560 Silverthorne Lane,Silverthorne,CO,80498,9703682230,https://www.wyndhamhotels.com/laquinta/silverthorne-colorado/la-quinta-silverthorne-summit-co/overview,39.630467979997,-106.065860989534
7190 West Hampden Avenue,Lakewood,CO,80227,3039699700,https://www.wyndhamhotels.com/laquinta/lakewood-colorado/la-quinta-denver-southwest-lakewood/overview,39.652240015404,-105.075604005286
1450 Cascade Ave.,Loveland,CO,80538,9706228600,https://www.wyndhamhotels.com/laquinta/loveland-colorado/la-quinta-loveland-estes-park/overview,40.407970007699,-105.130526006748
2833 Toupal Dr.,Trinidad,CO,81082,7198450102,https://www.wyndhamhotels.com/laquinta/trinidad-colorado/la-quinta-trinidad/overview,37.140342009785,-104.521718036626
9009 East Arapahoe Rd.,Greenwood Village,CO,80112,3037994555,https://www.wyndhamhotels.com/laquinta/greenwood-village-colorado/la-quinta-denver-englewood-tech-center/overview,39.596506017072,-104.884097969571
7077 South Clinton St,Greenwood Village,CO,80112,3036499969,https://www.wyndhamhotels.com/laquinta/greenwood-village-colorado/la-quinta-denver-tech-center/overview,39.588495013112,-104.879497981108
