Street,City,State,ZIP,Phone,Website,Lat,Long
2117 Taney St,Kansas City,MO,64116,8162210145,https://locations.dennys.com/ES/MO/KANSAS-CITY/247492,39.146104994764,-94.558562037795
3294 Gold Rd,Kingdom City,MO,65262,5735928125,https://locations.dennys.com/ES/MO/KINGDOM-CITY/247596,38.942125010743,-91.9395089857
1300 Lake St Louis Blvd,Lake St Louis,MO,63367,6365614500,https://locations.dennys.com/ES/MO/LAKE-ST-LOUIS/249210,38.802993003653,-90.76812603081
1320 S Jefferson Ave,Lebanon,MO,65536,4179913300,https://locations.dennys.com/ES/MO/LEBANON/249364,37.668550018067,-92.648444991861
12319 Dorsett Road,Maryland Heights,MO,63043,3148788894,https://locations.dennys.com/ES/MO/MARYLAND-HEIGHTS/248811,38.714967010876,-90.448668985837
3001 Lusk Drive,Neosho,MO,64850,4173128808,https://locations.dennys.com/ES/MO/NEOSHO/249240,36.840462995153,-94.393181975183
21921 S. East Outer Road,Peculiar,MO,64078,8167796666,https://locations.dennys.com/ES/MO/PECULIAR/248582,38.744444109421,-94.474357631364
8810 E 350 Hwy,Raytown,MO,64133,8167370442,https://locations.dennys.com/ES/MO/RAYTOWN/247270,39.000653996598,-94.48148498986
1419 Martin Springs Rd.,Rolla,MO,65401,5734263996,https://locations.dennys.com/ES/MO/ROLLA/248783,37.941883000518,-91.79380301004
1423 S. 5th Street,Saint Charles,MO,63301,6369493900,https://locations.dennys.com/ES/MO/SAINT-CHARLES/248750,38.770644012266,-90.494040982096
6441 S Lindberg Blvd,Saint Louis,MO,63123,3144870641,https://locations.dennys.com/ES/MO/SAINT-LOUIS/209541,38.513399003313,-90.339255980374
11266 Midland Blvd,Saint Louis,MO,63114,3144272151,https://locations.dennys.com/ES/MO/SAINT-LOUIS/247359,38.706403010854,-90.407849033553
10575 Watson Rd,Saint Louis,MO,63127,3148211935,https://locations.dennys.com/ES/MO/SAINT-LOUIS/247702,38.556073996497,-90.405672001841
3939 Veterans Memorial Blvd,Saint Peters,MO,63376,6369284559,https://locations.dennys.com/ES/MO/SAINT-PETERS/249543,38.792518013526,-90.566300028267
4760 S Campbell Avenue,Springfield,MO,65807,4178811084,https://locations.dennys.com/ES/MO/SPRINGFIELD/249344,37.127657005157,-93.295682982214
825 North Loop Drive,Sullivan,MO,63080,5734684799,https://locations.dennys.com/ES/MO/SULLIVAN/209545,38.226077349827,-91.157310959788
1 Merlin Drive,Troy,MO,63379,6364624437,https://locations.dennys.com/ES/MO/TROY/247246,38.986142994364,-90.968978978213
429 E. Veterans Memorial Parkway,Warrenton,MO,63383,6364563100,https://locations.dennys.com/ES/MO/WARRENTON/247063,38.820908986414,-91.14887700004
1 Camp Branch Rd.,Warrenton,MO,63383,6364563746,https://locations.dennys.com/ES/MO/WARRENTON/248809,38.842391984627,-91.229795565566
102 Fore Drive,Wayland,MO,63472,6607541094,https://locations.dennys.com/ES/MO/WAYLAND/248704,40.394799165348,-91.569917757716
9351 Canal Rd,Gulfport,MS,39503,2282142376,https://locations.dennys.com/ES/MS/GULFPORT/248586,30.421370999152,-89.137991959759
7541 Washington Avenue,Ocean Springs,MS,39564,2288759500,https://locations.dennys.com/ES/MS/OCEAN-SPRINGS/248158,30.451280018525,-88.842773031836
685 Highway 80 East,Pearl,MS,39208,6016649671,https://locations.dennys.com/ES/MS/PEARL/249302,32.277187016922,-90.160085004829
900 East County Line Road,Ridgeland,MS,39157,7694475222,https://locations.dennys.com/ES/MS/RIDGELAND/249335,32.400102011114,-90.139606003715
2010 Overland Ave,Billings,MT,59102,4066510724,https://locations.dennys.com/ES/MT/BILLINGS/246875,45.754000700896,-108.564824167902
3715 31st Street SW,Great Falls,MT,59404,4067271558,https://locations.dennys.com/ES/MT/GREAT-FALLS/248604,47.470314231455,-111.358639314472
7135 NC #4,BATTLEBORO,NC,27809,8669870530,https://locations.dennys.com/ES/NC/BATTLEBORO/246171,36.060559803648,-77.815757718783
4541 SUNSET RD,CHARLOTTE,NC,28216,8009911462,https://locations.dennys.com/ES/NC/CHARLOTTE/247646,35.307281392304,-80.850971928263
3703 West Gate City Blvd.,Greensboro,NC,27407,3362857939,https://locations.dennys.com/ES/NC/GREENSBORO/249322,36.037997061404,-79.85092538402
808 S MEMORIAL DR,GREENVILLE,NC,27834,8009911759,https://locations.dennys.com/ES/NC/GREENVILLE/246958,35.605120796526,-77.396532389054
1043 JIMMIE KERR ROAD,HAW RIVER,NC,27258,8009911474,https://locations.dennys.com/ES/NC/HAW-RIVER/248642,36.071572157588,-79.352738000151
1524 DABNEY DR,HENDERSON,NC,27536,8009911461,https://locations.dennys.com/ES/NC/HENDERSON/246588,36.33410480634,-78.435651258768
1550 FOUR SEASONS,HENDERSONVILLE,NC,28792,8009910731,https://locations.dennys.com/ES/NC/HENDERSONVILLE/248054,35.331975484887,-82.448192863934
2207 N. Marine Blvd,Jacksonville,NC,28546,9105770270,https://locations.dennys.com/ES/NC/JACKSONVILLE/248755,34.782142082593,-77.387410615286
975 S MAIN ST,KERNERSVILLE,NC,27284,8009911806,https://locations.dennys.com/ES/NC/KERNERSVILLE/247648,36.108554078317,-80.095050241842
101 WINTERGREEN DR,LUMBERTON,NC,28358,8669870667,https://locations.dennys.com/ES/NC/LUMBERTON/247330,34.668784092492,-79.003300396261
1209 BURKEMOUNT AVENUE,MORGANTON,NC,28655,8669870696,https://locations.dennys.com/ES/NC/MORGANTON/248051,35.717383649069,-81.6943569303
3215 Wake Forest Rd,Raleigh,NC,27609,9198769556,https://locations.dennys.com/ES/NC/RALEIGH/246625,35.827233267868,-78.620881176843
4380 Fayetteville Rd.,Raleigh,NC,27603,9197710815,https://locations.dennys.com/ES/NC/RALEIGH/248890,35.720623548013,-78.65443343234
55 JR ROAD,SELMA,NC,27576,8669870674,https://locations.dennys.com/ES/NC/SELMA/246481,35.517530453167,-78.287247819028
2020 Highway 172,Sneads Ferry,NC,28460,9103271177,https://locations.dennys.com/ES/NC/SNEADS-FERRY/248897,34.54999455036,-77.429956713617
1493 US HWY 74-A BYPASS,SPINDALE,NC,28160,8009911449,https://locations.dennys.com/ES/NC/SPINDALE/247635,35.343105168386,-81.923857571612
2806 RALEIGH RD PARKWAY W,WILSON,NC,27893,8669870491,https://locations.dennys.com/ES/NC/WILSON/246957,35.738111508888,-77.953487056286
405 S 7th St,Bismarck,ND,58504,7012232015,https://locations.dennys.com/ES/ND/BISMARCK/246240,46.801773508453,-100.781223839513
4437 13th Ave SW,Fargo,ND,58103,7012828544,https://locations.dennys.com/ES/ND/FARGO/246533,46.86194540105,-96.860148925979
2701 S Broadway,Minot,ND,58701,7018375646,https://locations.dennys.com/ES/ND/MINOT/247446,48.205755994751,-101.295161992915
15010 South State Hwy 31,Gretna,NE,68028,4023320400,https://locations.dennys.com/ES/NE/GRETNA/248595,41.091728997925,-96.254757994905
3400 Newberry Road,North Platte,NE,69101,3085343447,https://locations.dennys.com/ES/NE/NORTH-PLATTE/248624,41.100944984286,-100.727345971729
3509 S 84th St,Omaha,NE,68124,4023937343,https://locations.dennys.com/ES/NE/OMAHA/246635,41.22555999608,-96.042183961739
34 Gusabel Avenue,Nashua,NH,03063,6035780370,https://locations.dennys.com/ES/NH/NASHUA/202371,42.765179990216,-71.494372017446
261 Plainfield Road,West Lebanon,NH,03784,6032985922,https://locations.dennys.com/ES/NH/WEST-LEBANON/202366,43.627006981348,-72.323226990329
1286 St Georges Ave,Avenel,NJ,07001,7326344160,https://locations.dennys.com/ES/NJ/AVENEL/247737,40.582696981999,-74.292729987899
221 US Hwy 130,Bordentown,NJ,08505,6092984711,https://locations.dennys.com/ES/NJ/BORDENTOWN/247738,40.143892993286,-74.701591010532
752 Hwy #18,East Brunswick,NJ,08816,7322384337,https://locations.dennys.com/ES/NJ/EAST-BRUNSWICK/248812,40.425481982727,-74.379379001623
242 E White Horse Pike,Galloway,NJ,08205,6094049003,https://locations.dennys.com/ES/NJ/GALLOWAY/246150,39.44612298135,-74.529473993242
335 Tilton Rd,Northfield,NJ,08225,6096779400,https://locations.dennys.com/ES/NJ/NORTHFIELD/247061,39.386658994195,-74.556226010693
16 S Delsea Drive,VINELAND,NJ,08360,8566961900,https://locations.dennys.com/ES/NJ/VINELAND/246455,39.486327995307,-75.043634015621
806 S. White Sands Blvd.,Alamogordo,NM,88310,5754376106,https://locations.dennys.com/ES/NM/ALAMOGORDO/247972,32.882270991282,-105.961215023865
2400 San Mateo Blvd NE,Albuquerque,NM,87110,5058846574,https://locations.dennys.com/ES/NM/ALBUQUERQUE/246212,35.106230003343,-106.587207990972
11261 Menaul Blvd NE,Albuquerque,NM,87112,5052928964,https://locations.dennys.com/ES/NM/ALBUQUERQUE/246214,35.109151012781,-106.515887969414
1602 Coors Road NW,Albuquerque,NM,87121,5058314007,https://locations.dennys.com/ES/NM/ALBUQUERQUE/246301,35.103644982494,-106.704935006194
5201 SAN ANTONIO DRIVE NE,ALBUQUERQUE,NM,87109,5058210063,https://locations.dennys.com/ES/NM/ALBUQUERQUE/247884,35.160570007358,-106.585615010273
9911 Avalon Rd NW,Albuquerque,NM,87121,5058361513,https://locations.dennys.com/ES/NM/ALBUQUERQUE/248561,35.079881993625,-106.746262985629
1620 Towne Center Lane S.E.,Albuquerque,NM,87106,5052426057,https://locations.dennys.com/ES/NM/ALBUQUERQUE/248881,35.058975012535,-106.629430990028
3135 Avanzando Rd SW,Albuquerque,NM,87105,5056335263,https://locations.dennys.com/ES/NM/ALBUQUERQUE/249659,35.031279,-106.686457
254 US 550,Bernalillo,NM,87004,5058679965,https://locations.dennys.com/ES/NM/BERNALILLO/247723,35.317196493418,-106.539280061455
810 W Pierce St,Carlsbad,NM,88220,5758855600,https://locations.dennys.com/ES/NM/CARLSBAD/246236,32.436022992449,-104.236383970937
4000 N Prince Street,Clovis,NM,88101,5757639725,https://locations.dennys.com/ES/NM/CLOVIS/249208,34.438642009366,-103.196863021328
120 N Platinum Ave.,Deming,NM,88030,5755462258,https://locations.dennys.com/ES/NM/DEMING/246899,32.269902011505,-107.75671599794
60 State Road 344,Edgewood,NM,87015,5052813912,https://locations.dennys.com/ES/NM/EDGEWOOD/248889,35.069890010669,-106.190895012669
1317 N. Riverside Dr,Espanola,NM,87532,5057531210,https://locations.dennys.com/ES/NM/ESPANOLA/249510,36.010857003746,-106.064052007191
600 Scott Ave,Farmington,NM,87401,5053248415,https://locations.dennys.com/ES/NM/FARMINGTON/247171,36.72989001811,-108.189984032973
3810 E Hwy 66,Gallup,NM,87301,5058638858,https://locations.dennys.com/ES/NM/GALLUP/246649,35.503598808123,-108.842897391017
836 N US 491,Gallup,NM,87301,5057226945,https://locations.dennys.com/ES/NM/GALLUP/247437,35.533890000327,-108.758357031624
1700 Sidney Dr,Grants,NM,87020,5052854610,https://locations.dennys.com/ES/NM/GRANTS/247434,35.126323981735,-107.827277038166
5114 N. Lovington Highway,Hobbs,NM,88240,5753929358,https://locations.dennys.com/ES/NM/HOBBS/248741,32.758053994159,-103.177557989572
1 Giant Crossing,Jamestown,NM,87347,5058633673,https://locations.dennys.com/ES/NM/JAMESTOWN/248098,35.481066651748,-108.436712875987
3901 Bataan Memorial Hwy West,Las Cruces,NM,88012,5753824373,https://locations.dennys.com/ES/NM/LAS-CRUCES/248877,32.372190986002,-106.742334974344
11 Old Highway 70,Lordsburg,NM,88045,5755423302,https://locations.dennys.com/ES/NM/LORDSBURG/248647,32.340453999276,-108.676391993033
1875 EMILIO LOPEZ LOOP NW,LOS LUNAS,NM,87031,5058660751,https://locations.dennys.com/ES/NM/LOS-LUNAS/247885,34.814409015148,-106.757901006731
430 Clayton Rd,Raton,NM,87740,5754451386,https://locations.dennys.com/ES/NM/RATON/247117,36.885483999218,-104.434900965744
1446 Unser Blvd SE,Rio Rancho,NM,87124,5059944223,https://locations.dennys.com/ES/NM/RIO-RANCHO/249617,35.235349994728,-106.695660011235
2200 N MAIN ST,ROSWELL,NM,88201,5756229960,https://locations.dennys.com/ES/NM/ROSWELL/246234,33.418873014589,-104.523594996204
26137 W. Hwy 70,Ruidoso Downs,NM,88346,5753781389,https://locations.dennys.com/ES/NM/RUIDOSO-DOWNS/247256,33.325648984558,-105.623692965891
3004 Cerrillos Rd,Santa Fe,NM,87507,5054712152,https://locations.dennys.com/ES/NM/SANTA-FE/246213,35.654205011974,-105.992861988951
708 Silver Heights Blvd,Silver City,NM,88061,5755384311,https://locations.dennys.com/ES/NM/SILVER-CITY/249313,32.782465993791,-108.268377961716
2021 S Mountain Rd,Tucumcari,NM,88401,5754613396,https://locations.dennys.com/ES/NM/TUCUMCARI/248610,35.141067630993,-103.696184890965
900 Hwy 95 North,Beatty,NV,89003,7755539942,https://locations.dennys.com/ES/NV/BEATTY/248685,36.901509629266,-116.754257926078
2299 N. Carson St.,Carson City,NV,89706,7758836550,https://locations.dennys.com/ES/NV/CARSON-CITY/248011,39.181942827619,-119.766877842958
501 Aultman Street,Ely,NV,89301,7752934032,https://locations.dennys.com/ES/NV/ELY/249285,39.247849019825,-114.892556981599
480 Truck Inn Way,Fernley,NV,89408,7755755205,https://locations.dennys.com/ES/NV/FERNLEY/248844,39.615065017536,-119.21620599889
1201 W Warm Springs Rd,Henderson,NV,89014,7024547818,https://locations.dennys.com/ES/NV/HENDERSON/247764,36.055843013365,-115.037879988103
1822 Las Vegas Blvd South,Las Vegas,NV,89104,7023845624,https://locations.dennys.com/ES/NV/LAS-VEGAS/200002,36.149705995875,-115.153929030129
3397 S Las Vegas Blvd,Las Vegas,NV,89109,7024744417,https://locations.dennys.com/ES/NV/LAS-VEGAS/200141,36.120618989747,-115.17164502068
3771 S Las Vegas Blvd,Las Vegas,NV,89109,7028910896,https://locations.dennys.com/ES/NV/LAS-VEGAS/202110,36.104201020721,-115.172236028673
3001 S Las Vegas Blvd,Las Vegas,NV,89109,7024131923,https://locations.dennys.com/ES/NV/LAS-VEGAS/202269,36.133202992442,-115.163442993147
7200 S Las Vegas Blvd,Las Vegas,NV,89119,7022690507,https://locations.dennys.com/ES/NV/LAS-VEGAS/202274,36.059627987472,-115.171443016814
450 Fremont Street,Las Vegas,NV,89101,7024710056,https://locations.dennys.com/ES/NV/LAS-VEGAS/202337,36.170064004217,-115.140862984183
9840 South Las Vegas Blvd,Las Vegas,NV,89183,7022690178,https://locations.dennys.com/ES/NV/LAS-VEGAS/202368,36.011319014249,-115.171797990413
5045 W Tropicana,Las Vegas,NV,89103,7029675280,https://locations.dennys.com/ES/NV/LAS-VEGAS/247242,36.10024501388,-115.209933973481
9320 S Eastern Ave,Las Vegas,NV,89123,7029904560,https://locations.dennys.com/ES/NV/LAS-VEGAS/247243,36.019816000955,-115.118051969967
310 N Nellis Blvd,Las Vegas,NV,89110,7024525885,https://locations.dennys.com/ES/NV/LAS-VEGAS/247632,36.164781016374,-115.061667996953
7071 W Craig Rd  #101,Las Vegas,NV,89129,7023959116,https://locations.dennys.com/ES/NV/LAS-VEGAS/247633,36.237983990571,-115.24883597868
8000 W Sahara Ave,Las Vegas,NV,89117,7029488382,https://locations.dennys.com/ES/NV/LAS-VEGAS/247674,36.144297991946,-115.266034973443
6300 W Charleston #110,Las Vegas,NV,89102,7023090622,https://locations.dennys.com/ES/NV/LAS-VEGAS/247765,36.159678993821,-115.230580025926
7341 W Lake Mead Blvd,Las Vegas,NV,89128,7022406015,https://locations.dennys.com/ES/NV/LAS-VEGAS/247825,36.195613009015,-115.252439023579
5585 Simmons St,Las Vegas,NV,89031,7026310024,https://locations.dennys.com/ES/NV/LAS-VEGAS/247828,36.261040007817,-115.18118999674
2380 E Tropicana Ave,Las Vegas,NV,89119,7027397001,https://locations.dennys.com/ES/NV/LAS-VEGAS/247914,36.101361986297,-115.120388006382
5318 Boulder Highway,Las Vegas,NV,89122,7023332185,https://locations.dennys.com/ES/NV/LAS-VEGAS/248563,36.106140006383,-115.05779002563
3081 S. Maryland Park,Las Vegas,NV,89109,7027341295,https://locations.dennys.com/ES/NV/LAS-VEGAS/248659,36.133888003479,-115.137314002559
3881 W Flamingo Road,Las Vegas,NV,89103,7026255371,https://locations.dennys.com/ES/NV/LAS-VEGAS/249346,36.115130980553,-115.191834007945
5678 South Rainbow Boulevard,Las Vegas,NV,89118,7029961300,https://locations.dennys.com/ES/NV/LAS-VEGAS/249373,36.085755008313,-115.242165995409
3010 W Sahara Ave.,Las Vegas,NV,89102,7025508435,https://locations.dennys.com/ES/NV/LAS-VEGAS/249392,36.144899016314,-115.182385004676
169 E Tropicana Avenue,Las Vegas,NV,89109,7027510129,https://locations.dennys.com/ES/NV/LAS-VEGAS/249624,36.099551998125,-115.165234960227
"5175 Blue Diamond Road, Ste 100-115",Las Vegas,NV,89139,7029668551,https://locations.dennys.com/ES/NV/LAS-VEGAS/249626,36.030425981633,-115.211323022475
8460 West Sunset Blvd,Las Vegas,NV,89113,7252863830,https://locations.dennys.com/ES/NV/LAS-VEGAS/249661,36.070395747666,-115.276144423397
2020 South Casino Drive,Laughlin,NV,89029,7022991285,https://locations.dennys.com/ES/NV/LAUGHLIN/249625,35.161420980078,-114.572117996668
4280 W Craig Rd,North Las Vegas,NV,89031,7029470457,https://locations.dennys.com/ES/NV/NORTH-LAS-VEGAS/247518,36.239633004293,-115.19784400016
3230 Losee Rd,North Las Vegas,NV,89030,7026497671,https://locations.dennys.com/ES/NV/NORTH-LAS-VEGAS/247671,36.218699997393,-115.125381022284
420 E. Deer Springs Way,North Las Vegas,NV,89084,7026255304,https://locations.dennys.com/ES/NV/NORTH-LAS-VEGAS/249337,36.283978007866,-115.135720016032
2310 East Lake Mead Blvd,North Las Vegas,NV,89030,7027510159,https://locations.dennys.com/ES/NV/NORTH-LAS-VEGAS/249393,36.196141990924,-115.117435983903
240 S. Nevada Hwy. 160,Pahrump,NV,89048,7757513828,https://locations.dennys.com/ES/NV/PAHRUMP/248560,36.216495012034,-115.99362498894
31900 Las Vegas Blvd S,Primm,NV,89019,7026797577,https://locations.dennys.com/ES/NV/PRIMM/248648,35.609878993411,-115.386101964575
1100 E PLUMB LANE,RENO,NV,89502,7754468835,https://locations.dennys.com/ES/NV/RENO/247252,39.505329015434,-119.784802039985
680 N. Wells Ave.,Reno,NV,89512,7753229039,https://locations.dennys.com/ES/NV/RENO/248733,39.535898989782,-119.802807038558
347 BROADWAY ST,SEARCHLIGHT,NV,89046,7028253956,https://locations.dennys.com/ES/NV/SEARCHLIGHT/249374,35.467794137308,-114.919124579971
205 Nugget Ave.,Sparks,NV,89431,7753599053,https://locations.dennys.com/ES/NV/SPARKS/248734,39.53414432901,-119.746037011121
3920 Maple Road,Amherst,NY,14226,7164461671,https://locations.dennys.com/ES/NY/AMHERST/248136,42.99133748421,-78.817798736886
364 W. Main St.,Batavia,NY,14020,5853444328,https://locations.dennys.com/ES/NY/BATAVIA/248140,43.004842783792,-78.201607483533
1250 Upper Front St.,Binghamton,NY,13901,6077224971,https://locations.dennys.com/ES/NY/BINGHAMTON/248194,42.155892533323,-75.89363443474
2215 Delaware Ave.,Buffalo,NY,14216,7168775398,https://locations.dennys.com/ES/NY/BUFFALO/248121,42.944378793679,-78.867725291693
5315 W. Genessee St.,Camillus,NY,13031,3154881887,https://locations.dennys.com/ES/NY/CAMILLUS/248133,43.040621230863,-76.271379821129
160 Eastern Blvd.,Canandaigua,NY,14424,5853944880,https://locations.dennys.com/ES/NY/CANANDAIGUA/248129,42.878761316128,-77.263286615379
255 Centereach Mall,Centereach,NY,11720,6315803838,https://locations.dennys.com/ES/NY/CENTEREACH/248694,40.859036846486,-73.083038215098
4610 Genesee St.,Cheektowaga,NY,14225,7166319297,https://locations.dennys.com/ES/NY/CHEEKTOWAGA/248122,42.93526917367,-78.715260568408
7873 Brewerton Road,Cicero,NY,13039,3154529021,https://locations.dennys.com/ES/NY/CICERO/248134,43.150640625111,-76.125726148545
8484 Allegheny Road,Corfu,NY,14036,5855993701,https://locations.dennys.com/ES/NY/CORFU/248612,43.001269243193,-78.407207940895
1 River St,Cortland,NY,13045,6072994106,https://locations.dennys.com/ES/NY/CORTLAND/248853,42.606408890619,-76.166619023386
4757 Transit Rd,Depew,NY,14043,7166560314,https://locations.dennys.com/ES/NY/DEPEW/248782,42.867750973845,-78.695871466163
126 Troy Rd,East Greenbush,NY,12061,5184778441,https://locations.dennys.com/ES/NY/EAST-GREENBUSH/247153,42.626105147705,-73.699743195297
10390 Bennet Road,Fredonia,NY,14063,7166728760,https://locations.dennys.com/ES/NY/FREDONIA/248139,42.454103674951,-79.309164760313
813 Canandaigua Rd,Geneva,NY,14456,3157892039,https://locations.dennys.com/ES/NY/GENEVA/248657,42.856722119747,-77.012268512418
5092 Camp Rd.,Hamburg,NY,14075,7166463065,https://locations.dennys.com/ES/NY/HAMBURG/248137,42.748769229627,-78.854677853572
701 Mohawk St,Herkimer,NY,13350,3158661603,https://locations.dennys.com/ES/NY/HERKIMER/246717,43.018722754446,-74.99227599939
8710 Northern Blvd,Jackson Heights,NY,11372,7184461312,https://locations.dennys.com/ES/NY/JACKSON-HEIGHTS/248760,40.755949034708,-73.880228034165
5699 Transit Road,Lockport,NY,14094,7164337840,https://locations.dennys.com/ES/NY/LOCKPORT/248124,43.148669494851,-78.696226607401
411 Route 211 East,Middletown,NY,10940,8453434841,https://locations.dennys.com/ES/NY/MIDDLETOWN/248196,41.455853511559,-74.386660015064
1283 Rt 300,Newburgh,NY,12550,8455646470,https://locations.dennys.com/ES/NY/NEWBURGH/248195,41.507094042146,-74.06883493721
8020 Niagara Falls Blvd,Niagara Falls,NY,14304,7162835560,https://locations.dennys.com/ES/NY/NIAGARA-FALLS/248118,43.089365769685,-78.972067161916
1078 Glenwood Avenue,Oneida,NY,13421,3153636285,https://locations.dennys.com/ES/NY/ONEIDA/247175,43.076903388406,-75.641746006739
4979 State Hwy 23,Oneonta,NY,13820,6074331345,https://locations.dennys.com/ES/NY/ONEONTA/247224,42.448525225021,-75.048665420641
3165 South Western Blvd.,Orchard Park,NY,14127,7166750305,https://locations.dennys.com/ES/NY/ORCHARD-PARK/248123,42.798739244602,-78.746108067569
248 Quaker Rd,Queensbury,NY,12804,5187984388,https://locations.dennys.com/ES/NY/QUEENSBURY/247305,43.331908249916,-73.651055653417
2890 W. Ridge Road,Rochester,NY,14626,5852258350,https://locations.dennys.com/ES/NY/ROCHESTER/248126,43.210883291071,-77.705257580478
200 S James St,Rome,NY,13440,3153396390,https://locations.dennys.com/ES/NY/ROME/246951,43.209776754123,-75.459221431734
468 Louden Road,Saratoga Springs,NY,12866,5185801598,https://locations.dennys.com/ES/NY/SARATOGA-SPRINGS/247779,43.097657315944,-73.747586930984
60 Nott Terrace,Schenectady,NY,12308,5183745400,https://locations.dennys.com/ES/NY/SCHENECTADY/248732,42.814312046077,-73.93357526679
6591 THOMPSON ROAD,SYRACUSE,NY,13206,3154379012,https://locations.dennys.com/ES/NY/SYRACUSE/248116,43.089495647275,-76.092672783925
103 Elwood Davis Road,Syracuse,NY,13212,3154515347,https://locations.dennys.com/ES/NY/SYRACUSE/248119,43.095555838957,-76.174414427311
180 N Genesee St,Utica,NY,13501,3157329350,https://locations.dennys.com/ES/NY/UTICA/247357,43.10989753488,-75.217923706033
4024 Vestal Parkway East,Vestal,NY,13850,6077989660,https://locations.dennys.com/ES/NY/VESTAL/248193,42.095383448571,-75.975908011187
1881 Ridge Road,West Seneca,NY,14224,7166757148,https://locations.dennys.com/ES/NY/WEST-SENECA/248135,42.828796539842,-78.782200039729
2943 South Arlington Rd,Akron,OH,44312,3306440990,https://locations.dennys.com/ES/OH/AKRON/249607,40.991386007979,-81.491641021097
1681 HOME AVE,AKRON,OH,44310,8335851665,https://locations.dennys.com/ES/OH/AKRON/9214,41.116561014725,-81.484649005106
738 State Rt 250 E,Ashland,OH,44805,4192812939,https://locations.dennys.com/ES/OH/ASHLAND/248112,40.858405982544,-82.265093960923
2349 CENTER ROAD,AUSTINBURG,OH,44010,8669514723,https://locations.dennys.com/ES/OH/AUSTINBURG/248605,41.789428015141,-80.856187986609
4927 Mahoning Ave,Austintown,OH,44515,2342018697,https://locations.dennys.com/ES/OH/AUSTINTOWN/249679,41.099745994946,-80.748073002672
7735 State Rd Rt 37,Berkshire,OH,43074,7409651541,https://locations.dennys.com/ES/OH/BERKSHIRE/248590,40.2664708176,-82.92422853113
2031 Southgate Parkway,Cambridge,OH,43725,7404327391,https://locations.dennys.com/ES/OH/CAMBRIDGE/247841,40.004594982604,-81.575320997078
4646 TUSCARAWAS ST WEST,CANTON,OH,44708,8669870783,https://locations.dennys.com/ES/OH/CANTON/248511,40.794898020474,-81.43268195979
4331 W. 150TH STREET,CLEVELAND,OH,44135,8335590555,https://locations.dennys.com/ES/OH/CLEVELAND/248105,41.436796989961,-81.800604007114
3019 Olentangy River Road,Columbus,OH,43202,6148265254,https://locations.dennys.com/ES/OH/COLUMBUS/248829,40.021764012064,-83.025813029625
640 Tillotson St,Elyria,OH,44035,4403245334,https://locations.dennys.com/ES/OH/ELYRIA/247158,41.400051983725,-82.113587959722
1051 Interstate Court,Findlay,OH,45840,4194241661,https://locations.dennys.com/ES/OH/FINDLAY/247913,41.059274017373,-83.67076896302
1750 CEDAR STREET,FREMONT,OH,43420,8669870631,https://locations.dennys.com/ES/OH/FREMONT/247939,41.364146005997,-83.134568977698
6207 WILSON MILLS ROAD,HIGHLAND HEIGHTS,OH,44143,8335850932,https://locations.dennys.com/ES/OH/HIGHLAND-HEIGHTS/248106,41.53941298441,-81.455230033703
2226 NORTH MAIN ST.,HUBBARD,OH,44425,8669870734,https://locations.dennys.com/ES/OH/HUBBARD/248637,41.182938982352,-80.57105299112
6100 ROCKSIDE RD.,INDEPENDENCE,OH,44131,8335868363,https://locations.dennys.com/ES/OH/INDEPENDENCE/248620,41.395241986679,-81.648581010126
9935 State Route 41,Jeffersonville,OH,43128,7404266246,https://locations.dennys.com/ES/OH/JEFFERSONVILLE/248631,39.663626592943,-83.575346327726
720 N. Lexington Springmill Rd N,Mansfield,OH,44906,4195296467,https://locations.dennys.com/ES/OH/MANSFIELD/249605,40.77178299463,-82.589951969027
3105 Medina Road,Medina Township,OH,44256,3307221600,https://locations.dennys.com/ES/OH/MEDINA-TOWNSHIP/247228,41.136830007255,-81.798773986194
7700 MENTOR AVENUE,MENTOR,OH,44060,8669870778,https://locations.dennys.com/ES/OH/MENTOR/247936,41.659008996402,-81.365909036885
10480 Baltimore Rd SW,Millersport,OH,43046,7409273506,https://locations.dennys.com/ES/OH/MILLERSPORT/249609,39.942983603408,-82.600220386935
1256 W. HIGH EXTENSION,NEW PHILADELPHIA,OH,44663,8669870787,https://locations.dennys.com/ES/OH/NEW-PHILADELPHIA/248512,40.492828018261,-81.472995980397
8111 Day Dr,Parma,OH,44129,4408455094,https://locations.dennys.com/ES/OH/PARMA/247530,41.379966010051,-81.740611960059
26415 WARNS RD,PERRYSBURG,OH,43551,4194844520,https://locations.dennys.com/ES/OH/PERRYSBURG/248611,41.534030000462,-83.456037008882
68296 Red Roof Lane,St. Clairsville,OH,43950,7406952036,https://locations.dennys.com/ES/OH/ST--CLAIRSVILLE/249606,40.075079998968,-80.868743993746
315 W. Market Street,Tiffin,OH,44883,4194479249,https://locations.dennys.com/ES/OH/TIFFIN/247912,41.112741004262,-83.191189990934
4020 Belmont Ave,Youngstown,OH,44505,3307590446,https://locations.dennys.com/ES/OH/YOUNGSTOWN/247401,41.153715015926,-80.66545099051
10 Airport Rd,Zanesville,OH,43701,7404508387,https://locations.dennys.com/ES/OH/ZANESVILLE/247499,39.965383014626,-81.896898998831
600 S 69 Bypass,Mcalester,OK,74501,9184261276,https://locations.dennys.com/ES/OK/MCALESTER/246966,34.925919625393,-95.770862058323
